[[[649, 106], [656, 95], [660, 95], [663, 96], [643, 96], [638, 96], [634, 97], [670, 101], [629, 103], [658, 118], [641, 118], [705, 173], [600, 176], [716, 254], [585, 259], [711, 323], [592, 324], [712, 349], [590, 349], [704, 347], [598, 346], [701, 340], [601, 338], [681, 328], [621, 328], [682, 451], [625, 449], [677, 558], [632, 560], [671, 574], [638, 573], [686, 596], [627, 589]], 0]
[[[1077, 587], [1086, 591], [1086, 593], [1086, 595], [1089, 580], [1090, 575], [1091, 571], [1085, 592], [1091, 560], [1065, 587], [1066, 575], [1029, 578], [1041, 522], [969, 545], [971, 484], [952, 562], [977, 564], [939, 570], [991, 576], [943, 575], [1000, 576], [946, 570], [996, 572], [901, 536], [911, 494], [795, 535], [834, 529], [811, 493], [764, 480], [828, 477], [756, 466], [783, 481], [719, 468]], 1]
[[[1077, 587], [1086, 591], [1086, 593], [1086, 595], [1089, 580], [1090, 576], [1091, 571], [1085, 592], [1091, 560], [1065, 587], [1066, 575], [1029, 578], [1041, 522], [969, 545], [971, 484], [952, 561], [977, 564], [940, 569], [991, 576], [944, 574], [1000, 576], [947, 569], [996, 572], [901, 535], [911, 494], [795, 534], [835, 530], [810, 492], [764, 481], [828, 477], [756, 466], [782, 481], [720, 468]], 1]
[[[1085, 585], [1094, 591], [1094, 594], [1095, 597], [1097, 580], [1098, 575], [1099, 571], [1092, 597], [1097, 562], [1073, 587], [1074, 574], [1034, 589], [1054, 524], [971, 563], [988, 488], [937, 557], [996, 569], [926, 560], [1007, 581], [929, 561], [1015, 581], [935, 558], [1012, 578], [915, 541], [929, 495], [794, 531], [854, 526], [818, 474], [778, 478], [831, 462], [765, 469], [797, 444], [728, 471]], 1]
[[[1085, 585], [1094, 591], [1094, 594], [1095, 597], [1097, 580], [1098, 575], [1099, 571], [1092, 597], [1097, 562], [1073, 587], [1074, 574], [1033, 590], [1054, 524], [971, 563], [988, 488], [937, 557], [996, 569], [925, 561], [1007, 581], [929, 562], [1015, 581], [934, 559], [1012, 578], [915, 541], [929, 495], [794, 531], [853, 526], [818, 474], [778, 478], [832, 462], [765, 469], [797, 444], [728, 471]], 1]
[[[1089, 591], [1100, 597], [1100, 600], [1100, 602], [1102, 587], [1104, 583], [1105, 578], [1099, 599], [1105, 568], [1078, 591], [1081, 580], [1046, 587], [1065, 527], [975, 566], [995, 499], [964, 562], [1010, 576], [958, 563], [1023, 586], [964, 565], [1032, 586], [968, 563], [1028, 583], [931, 535], [948, 492], [820, 529], [897, 503], [814, 458], [804, 457], [820, 444], [802, 455], [781, 430], [761, 440]], 1]
[[[1089, 591], [1100, 597], [1100, 600], [1100, 602], [1102, 587], [1104, 582], [1105, 578], [1099, 599], [1105, 568], [1078, 591], [1081, 580], [1046, 587], [1065, 527], [976, 566], [995, 499], [962, 562], [1010, 576], [955, 563], [1023, 586], [961, 565], [1032, 585], [965, 562], [1028, 583], [932, 535], [948, 492], [820, 529], [897, 503], [814, 458], [805, 458], [820, 444], [803, 455], [780, 430], [761, 440]], 1]
[[[1090, 590], [1100, 597], [1100, 600], [1099, 602], [1103, 587], [1104, 583], [1106, 579], [1098, 599], [1106, 570], [1079, 590], [1083, 580], [1044, 587], [1068, 524], [982, 556], [1005, 493], [991, 564], [1015, 570], [992, 567], [1025, 582], [999, 570], [1034, 583], [1000, 568], [1032, 580], [949, 537], [969, 492], [846, 535], [920, 485], [832, 469], [826, 428], [840, 461], [830, 418], [801, 437], [796, 414]], 1]
[[[1090, 590], [1100, 597], [1100, 600], [1100, 602], [1103, 587], [1104, 583], [1106, 579], [1098, 599], [1106, 570], [1079, 590], [1083, 580], [1044, 587], [1068, 524], [982, 556], [1005, 493], [991, 564], [1015, 570], [992, 567], [1025, 583], [999, 570], [1034, 583], [1000, 568], [1032, 580], [949, 537], [969, 492], [847, 535], [920, 485], [833, 469], [826, 428], [840, 461], [830, 417], [801, 437], [796, 414]], 1]
[[[1090, 591], [1100, 597], [1100, 600], [1100, 602], [1103, 587], [1104, 583], [1106, 579], [1099, 599], [1107, 570], [1079, 590], [1083, 580], [1045, 587], [1068, 524], [982, 556], [1005, 494], [988, 563], [1015, 570], [992, 567], [1025, 583], [999, 570], [1034, 583], [994, 564], [1032, 580], [949, 537], [969, 492], [847, 535], [920, 485], [833, 469], [826, 428], [840, 461], [820, 419], [801, 438], [797, 414]], 1]
[[[1087, 582], [1096, 590], [1096, 593], [1095, 596], [1099, 581], [1101, 577], [1103, 574], [1094, 596], [1105, 566], [1077, 583], [1081, 572], [1038, 589], [1074, 524], [980, 560], [1007, 493], [979, 558], [1019, 568], [981, 559], [1026, 580], [984, 561], [1035, 581], [982, 555], [1034, 578], [949, 535], [974, 491], [857, 539], [937, 479], [841, 469], [847, 412], [847, 459], [834, 399], [824, 441], [831, 392]], 1]
[[[1087, 582], [1096, 590], [1095, 593], [1095, 595], [1099, 581], [1101, 577], [1103, 574], [1094, 596], [1105, 566], [1077, 583], [1081, 572], [1038, 589], [1074, 524], [982, 557], [1007, 493], [977, 556], [1019, 567], [975, 555], [1025, 580], [980, 557], [1035, 581], [983, 555], [1034, 578], [949, 535], [974, 492], [857, 539], [937, 479], [841, 470], [846, 412], [847, 460], [830, 397], [825, 442], [833, 393]], 1]
[[[1085, 570], [1094, 581], [1094, 585], [1093, 588], [1098, 569], [1100, 566], [1102, 563], [1092, 592], [1106, 560], [1075, 573], [1081, 560], [1036, 586], [1083, 523], [980, 550], [1012, 487], [983, 551], [1023, 559], [981, 552], [1027, 574], [983, 554], [1037, 576], [992, 554], [1037, 571], [944, 527], [975, 486], [874, 540], [960, 474], [863, 465], [887, 399], [858, 449], [864, 378], [851, 438], [904, 391]], 1]
[[[1086, 569], [1094, 581], [1093, 585], [1093, 588], [1098, 569], [1100, 565], [1102, 562], [1092, 591], [1106, 560], [1076, 573], [1081, 559], [1036, 585], [1082, 522], [980, 551], [1012, 487], [980, 552], [1022, 560], [979, 554], [1027, 574], [982, 556], [1037, 576], [989, 554], [1036, 571], [944, 527], [975, 487], [874, 540], [960, 474], [863, 466], [887, 399], [858, 450], [863, 377], [851, 438], [904, 392]], 1]
[[[1087, 564], [1095, 576], [1093, 580], [1092, 584], [1100, 566], [1102, 563], [1104, 561], [1089, 590], [1107, 562], [1077, 568], [1083, 557], [1036, 587], [1088, 526], [981, 554], [1025, 486], [990, 551], [1029, 555], [985, 552], [1028, 570], [997, 554], [1038, 574], [998, 552], [1039, 569], [949, 526], [982, 485], [878, 541], [970, 463], [866, 465], [909, 395], [865, 451], [887, 375], [857, 442], [932, 388]], 1]
[[[1087, 564], [1095, 576], [1093, 580], [1092, 584], [1099, 566], [1101, 563], [1104, 560], [1089, 590], [1107, 562], [1077, 568], [1083, 557], [1036, 587], [1088, 526], [981, 555], [1025, 486], [988, 552], [1029, 555], [985, 551], [1028, 570], [995, 555], [1038, 574], [996, 552], [1039, 569], [950, 526], [982, 486], [878, 541], [970, 463], [866, 465], [909, 395], [865, 450], [887, 375], [856, 442], [932, 389]], 1]
[[[1088, 561], [1096, 575], [1095, 581], [1093, 585], [1101, 564], [1103, 562], [1104, 560], [1090, 588], [1107, 563], [1077, 563], [1083, 555], [1043, 582], [1093, 525], [982, 551], [1049, 482], [984, 552], [1045, 554], [981, 549], [1042, 569], [991, 553], [1050, 574], [993, 553], [1052, 570], [958, 522], [992, 487], [888, 540], [994, 472], [869, 470], [945, 392], [875, 463], [927, 374], [863, 447], [984, 387]], 1]
[[[1088, 561], [1096, 575], [1095, 580], [1093, 585], [1101, 564], [1102, 562], [1104, 560], [1090, 588], [1107, 563], [1077, 562], [1082, 555], [1044, 582], [1093, 525], [983, 551], [1049, 482], [985, 551], [1044, 554], [981, 549], [1042, 570], [991, 553], [1050, 574], [993, 553], [1051, 570], [958, 522], [993, 487], [888, 540], [993, 472], [869, 470], [945, 392], [875, 463], [927, 374], [859, 442], [984, 387]], 1]
[[[1094, 562], [1103, 575], [1092, 572], [1091, 574], [1108, 567], [1109, 566], [1110, 564], [1100, 587], [1112, 569], [1083, 563], [1089, 555], [1043, 582], [1086, 526], [1012, 548], [1079, 482], [1028, 556], [1060, 551], [1030, 559], [1056, 564], [1035, 565], [1063, 570], [1033, 562], [1055, 562], [961, 526], [997, 488], [912, 542], [1006, 469], [870, 477], [974, 393], [872, 468], [957, 374], [867, 460], [1014, 390]], 1]
[[[1094, 562], [1103, 575], [1092, 572], [1091, 574], [1107, 567], [1109, 566], [1110, 564], [1100, 587], [1112, 569], [1083, 563], [1088, 555], [1044, 581], [1086, 526], [1006, 547], [1078, 482], [1020, 551], [1060, 551], [1020, 558], [1056, 564], [1024, 560], [1063, 570], [1024, 559], [1055, 562], [961, 525], [998, 488], [911, 542], [1007, 469], [871, 477], [974, 393], [872, 467], [958, 374], [874, 465], [1015, 389]], 1]
[[[1053, 551], [1055, 556], [1055, 558], [1054, 559], [1058, 552], [1059, 551], [1060, 550], [1055, 564], [1064, 550], [1049, 551], [1052, 547], [1044, 568], [1069, 530], [1048, 546], [1072, 505], [1056, 561], [1072, 551], [1055, 565], [1060, 561], [1056, 565], [1062, 563], [1056, 563], [1063, 559], [968, 528], [1003, 495], [912, 538], [1011, 473], [865, 473], [984, 392], [868, 463], [970, 376], [854, 448], [1024, 386]], 1]
[[[1057, 553], [1060, 558], [1060, 560], [1059, 561], [1063, 554], [1064, 553], [1066, 552], [1061, 565], [1070, 551], [1054, 552], [1057, 549], [1047, 569], [1073, 530], [1050, 544], [1072, 504], [1058, 560], [1072, 550], [1058, 564], [1059, 560], [1059, 565], [1062, 562], [1059, 563], [1062, 558], [969, 529], [1003, 495], [916, 539], [1011, 473], [865, 473], [985, 394], [869, 465], [969, 375], [854, 447], [1023, 386]], 1]
[[[1131, 579], [1132, 590], [1129, 592], [1126, 595], [1137, 585], [1138, 584], [1139, 583], [1118, 595], [1133, 582], [1117, 576], [1126, 571], [1068, 583], [1104, 534], [1048, 559], [1121, 481], [1066, 561], [1104, 552], [1069, 563], [1101, 566], [1071, 569], [1102, 571], [1068, 567], [1103, 564], [962, 533], [995, 492], [926, 537], [1019, 475], [864, 480], [1000, 387], [859, 470], [984, 371], [875, 472], [1052, 386]], 1]
[[[1131, 580], [1132, 591], [1130, 593], [1127, 595], [1138, 587], [1139, 586], [1140, 585], [1119, 595], [1134, 582], [1118, 577], [1127, 572], [1069, 583], [1105, 534], [1057, 556], [1121, 481], [1079, 560], [1105, 550], [1084, 562], [1104, 565], [1085, 567], [1105, 570], [1082, 565], [1105, 564], [963, 533], [996, 492], [926, 537], [1019, 476], [864, 480], [1003, 389], [859, 470], [984, 371], [875, 475], [1054, 387]], 1]
[[[1122, 579], [1121, 588], [1119, 590], [1117, 591], [1128, 586], [1130, 585], [1119, 582], [1114, 594], [1119, 574], [1098, 585], [1104, 578], [1080, 583], [1106, 530], [1050, 576], [1132, 482], [1055, 577], [1113, 560], [1053, 579], [1110, 576], [1058, 581], [1114, 577], [1057, 579], [1115, 573], [963, 532], [995, 494], [935, 537], [1027, 483], [866, 481], [1043, 408], [861, 472], [1026, 391], [873, 480], [1069, 394]], 1]
[[[1125, 578], [1125, 589], [1123, 591], [1121, 592], [1131, 586], [1133, 585], [1133, 584], [1116, 593], [1121, 574], [1101, 585], [1119, 569], [1080, 583], [1106, 531], [1053, 574], [1133, 481], [1064, 577], [1114, 559], [1065, 580], [1111, 575], [1068, 582], [1113, 580], [1066, 580], [1113, 569], [963, 533], [995, 494], [935, 537], [1027, 483], [866, 481], [1013, 391], [861, 472], [998, 375], [873, 477], [1060, 391]], 1]
[[[1144, 581], [1144, 594], [1141, 596], [1138, 597], [1148, 590], [1149, 589], [1149, 588], [1127, 597], [1140, 587], [1129, 576], [1134, 571], [1082, 587], [1112, 539], [1084, 565], [1147, 491], [1122, 577], [1130, 557], [1131, 584], [1129, 569], [1131, 588], [1128, 573], [1125, 584], [1128, 568], [969, 537], [1006, 500], [941, 532], [1032, 482], [866, 477], [1015, 386], [859, 471], [998, 369], [858, 452], [1065, 384]], 1]
[[[1142, 578], [1142, 593], [1140, 595], [1137, 596], [1147, 588], [1148, 588], [1148, 587], [1126, 596], [1137, 584], [1128, 575], [1133, 568], [1081, 588], [1112, 538], [1081, 565], [1147, 490], [1120, 576], [1130, 556], [1127, 582], [1129, 569], [1129, 587], [1128, 572], [1123, 584], [1128, 568], [969, 537], [1006, 500], [941, 533], [1032, 482], [866, 477], [1015, 385], [859, 470], [997, 368], [858, 452], [1065, 384]], 1]
[[[1146, 582], [1148, 591], [1147, 593], [1146, 595], [1152, 586], [1152, 585], [1153, 583], [1139, 597], [1148, 583], [1135, 582], [1139, 576], [1096, 600], [1121, 547], [1111, 564], [1162, 501], [1146, 577], [1147, 560], [1155, 582], [1150, 572], [1150, 588], [1150, 574], [1146, 584], [1147, 570], [984, 541], [1022, 509], [949, 530], [1039, 484], [870, 474], [1026, 389], [866, 470], [1013, 371], [858, 441], [1078, 385]], 1]
[[[1146, 580], [1149, 589], [1148, 591], [1146, 593], [1152, 584], [1153, 583], [1153, 582], [1139, 595], [1148, 582], [1136, 580], [1139, 574], [1097, 599], [1120, 547], [1112, 562], [1161, 501], [1148, 576], [1147, 560], [1154, 583], [1150, 571], [1150, 588], [1150, 574], [1146, 585], [1147, 568], [984, 541], [1021, 509], [945, 529], [1039, 484], [871, 474], [1027, 388], [866, 470], [1013, 370], [858, 441], [1076, 385]], 1]
[[[1138, 575], [1143, 584], [1142, 586], [1141, 589], [1146, 577], [1147, 575], [1148, 573], [1134, 591], [1146, 572], [1128, 576], [1130, 562], [1095, 600], [1125, 544], [1099, 574], [1168, 503], [1132, 586], [1151, 564], [1148, 596], [1155, 574], [1143, 598], [1157, 575], [1139, 593], [1153, 571], [978, 546], [1009, 505], [944, 531], [1040, 487], [877, 475], [1033, 388], [870, 471], [1020, 371], [868, 446], [1086, 390]], 1]
[[[1136, 575], [1141, 583], [1140, 586], [1139, 589], [1145, 576], [1146, 573], [1147, 571], [1134, 590], [1145, 570], [1126, 576], [1126, 561], [1095, 600], [1125, 543], [1098, 575], [1168, 502], [1129, 585], [1152, 564], [1145, 594], [1155, 575], [1140, 597], [1157, 576], [1140, 592], [1153, 572], [978, 545], [1009, 505], [944, 531], [1040, 487], [877, 475], [1033, 388], [870, 471], [1020, 371], [868, 446], [1085, 390]], 1]
[[[1150, 557], [1151, 572], [1150, 575], [1149, 577], [1153, 568], [1154, 568], [1154, 568], [1143, 586], [1150, 574], [1136, 565], [1138, 561], [1099, 598], [1127, 551], [1123, 563], [1178, 509], [1163, 575], [1168, 570], [1171, 586], [1173, 582], [1167, 587], [1168, 585], [1167, 583], [1164, 579], [988, 544], [1029, 514], [962, 521], [1049, 487], [882, 470], [1050, 390], [874, 469], [1037, 374], [867, 432], [1094, 386]], 1]
[[[1151, 558], [1153, 574], [1152, 577], [1151, 579], [1155, 571], [1156, 570], [1156, 570], [1143, 588], [1151, 576], [1138, 567], [1140, 563], [1099, 598], [1128, 551], [1121, 563], [1178, 509], [1163, 576], [1167, 570], [1171, 586], [1172, 583], [1166, 588], [1167, 585], [1166, 584], [1163, 580], [988, 544], [1028, 514], [962, 521], [1049, 486], [883, 471], [1050, 390], [875, 470], [1037, 374], [867, 432], [1099, 389]], 1]
[[[1159, 558], [1160, 569], [1159, 571], [1158, 573], [1162, 565], [1162, 565], [1163, 564], [1153, 583], [1159, 571], [1152, 558], [1152, 557], [1109, 596], [1137, 552], [1121, 560], [1180, 513], [1158, 569], [1169, 570], [1174, 586], [1175, 584], [1169, 589], [1171, 585], [1161, 576], [1166, 581], [1011, 542], [1041, 507], [981, 518], [1060, 486], [886, 470], [1056, 392], [878, 468], [1045, 375], [878, 438], [1104, 392]], 1]
[[[1158, 558], [1158, 571], [1157, 573], [1157, 575], [1161, 567], [1161, 566], [1162, 566], [1151, 585], [1158, 572], [1150, 561], [1151, 558], [1108, 597], [1138, 552], [1119, 560], [1181, 513], [1160, 571], [1169, 570], [1176, 588], [1175, 584], [1170, 591], [1170, 585], [1163, 579], [1167, 579], [1010, 541], [1041, 507], [980, 518], [1060, 486], [886, 470], [1057, 391], [878, 468], [1045, 375], [874, 434], [1105, 390]], 1]
[[[1153, 563], [1157, 573], [1156, 575], [1155, 577], [1159, 569], [1160, 569], [1160, 568], [1146, 586], [1154, 575], [1142, 565], [1144, 557], [1103, 589], [1130, 553], [1135, 558], [1184, 517], [1167, 580], [1174, 572], [1178, 593], [1178, 586], [1172, 594], [1172, 588], [1167, 589], [1172, 584], [998, 542], [1027, 511], [975, 504], [1063, 485], [895, 469], [1066, 391], [885, 467], [1057, 375], [886, 430], [1114, 386]], 1]
[[[1154, 563], [1158, 572], [1157, 574], [1156, 577], [1160, 569], [1160, 569], [1161, 568], [1147, 586], [1154, 575], [1143, 564], [1144, 556], [1103, 589], [1129, 553], [1136, 557], [1183, 517], [1167, 579], [1174, 571], [1178, 593], [1178, 586], [1172, 594], [1171, 588], [1167, 589], [1170, 582], [998, 542], [1026, 511], [976, 505], [1063, 485], [895, 469], [1066, 391], [885, 466], [1057, 375], [886, 430], [1114, 386]], 1]
[[[1147, 554], [1150, 563], [1149, 565], [1147, 570], [1152, 561], [1152, 562], [1153, 562], [1137, 581], [1147, 571], [1139, 554], [1141, 553], [1091, 580], [1129, 559], [1123, 555], [1186, 521], [1157, 570], [1179, 574], [1177, 588], [1182, 588], [1172, 589], [1175, 590], [1159, 576], [1173, 583], [1000, 540], [1037, 518], [975, 504], [1073, 473], [897, 466], [1072, 391], [888, 465], [1064, 375], [894, 431], [1128, 388]], 1]
[[[1152, 557], [1152, 565], [1152, 572], [1151, 573], [1157, 564], [1157, 565], [1157, 565], [1140, 583], [1149, 574], [1141, 556], [1143, 554], [1095, 580], [1130, 558], [1133, 553], [1185, 522], [1167, 574], [1179, 574], [1181, 590], [1182, 587], [1174, 593], [1175, 589], [1168, 581], [1174, 581], [1000, 541], [1036, 517], [976, 506], [1071, 473], [896, 466], [1071, 392], [888, 464], [1064, 375], [895, 431], [1128, 388]], 1]
[[[1166, 564], [1170, 574], [1168, 576], [1167, 578], [1171, 572], [1171, 572], [1171, 572], [1157, 588], [1163, 580], [1156, 565], [1154, 559], [1109, 583], [1141, 560], [1103, 553], [1191, 523], [1107, 548], [1186, 574], [1107, 548], [1186, 586], [1108, 551], [1182, 589], [1106, 550], [1178, 585], [1010, 542], [1041, 521], [984, 505], [1069, 480], [905, 464], [1077, 390], [893, 463], [1068, 374], [897, 424], [1130, 389]], 1]
[[[1167, 565], [1171, 575], [1169, 577], [1168, 579], [1172, 573], [1172, 573], [1172, 573], [1157, 588], [1163, 580], [1157, 566], [1157, 560], [1110, 582], [1141, 560], [1104, 554], [1191, 523], [1111, 550], [1186, 573], [1112, 550], [1187, 586], [1112, 554], [1182, 589], [1110, 552], [1178, 584], [1010, 542], [1041, 521], [984, 505], [1069, 480], [905, 464], [1078, 390], [894, 463], [1068, 374], [897, 424], [1130, 391]], 1]
[[[1144, 551], [1146, 558], [1145, 560], [1143, 563], [1152, 557], [1153, 558], [1155, 559], [1140, 576], [1151, 566], [1135, 553], [1140, 551], [1093, 578], [1140, 559], [1050, 553], [1195, 524], [1037, 531], [1194, 574], [1036, 531], [1194, 587], [1041, 533], [1191, 590], [1041, 534], [1187, 587], [1009, 541], [1042, 521], [984, 507], [1076, 468], [914, 466], [1073, 388], [900, 464], [1064, 369], [913, 425], [1129, 382]], 1]
[[[1143, 551], [1146, 558], [1144, 560], [1143, 563], [1151, 557], [1153, 558], [1154, 558], [1140, 577], [1151, 566], [1134, 553], [1139, 551], [1093, 579], [1140, 559], [1049, 554], [1195, 524], [1037, 532], [1194, 574], [1037, 531], [1194, 587], [1041, 533], [1191, 591], [1044, 535], [1188, 587], [1010, 541], [1042, 521], [984, 508], [1069, 477], [914, 466], [1073, 388], [899, 464], [1064, 370], [935, 436], [1128, 385]], 1]
[[[1158, 557], [1161, 566], [1160, 568], [1159, 570], [1165, 564], [1167, 565], [1169, 567], [1152, 581], [1159, 574], [1148, 557], [1152, 556], [1104, 585], [1141, 562], [1120, 559], [1196, 528], [1168, 567], [1195, 570], [1195, 586], [1198, 584], [1187, 590], [1192, 588], [1173, 572], [1187, 585], [1010, 540], [1043, 521], [998, 507], [1066, 483], [916, 466], [1070, 388], [904, 464], [1061, 373], [909, 425], [1118, 385]], 1]
[[[1160, 558], [1162, 567], [1160, 569], [1159, 571], [1168, 566], [1169, 567], [1170, 568], [1153, 582], [1159, 574], [1149, 558], [1152, 556], [1104, 585], [1141, 562], [1119, 558], [1196, 528], [1165, 566], [1195, 570], [1191, 585], [1198, 584], [1184, 590], [1192, 588], [1170, 571], [1186, 585], [1010, 540], [1043, 521], [998, 507], [1066, 483], [916, 466], [1070, 388], [904, 464], [1061, 373], [909, 424], [1119, 386]], 1]
[[[1158, 559], [1163, 569], [1162, 571], [1161, 574], [1167, 567], [1169, 568], [1170, 569], [1150, 585], [1166, 577], [1149, 559], [1152, 557], [1095, 589], [1145, 561], [1055, 557], [1198, 530], [1042, 544], [1200, 574], [1042, 538], [1204, 584], [1047, 540], [1197, 590], [1048, 541], [1197, 584], [1013, 538], [1038, 512], [985, 520], [1064, 479], [930, 479], [1064, 387], [912, 471], [1053, 370], [940, 459], [1115, 383]], 1]
[[[1157, 559], [1163, 569], [1161, 572], [1159, 574], [1166, 567], [1168, 568], [1169, 569], [1149, 584], [1160, 573], [1148, 559], [1151, 557], [1094, 588], [1146, 561], [1053, 555], [1198, 530], [1041, 542], [1200, 574], [1040, 537], [1204, 584], [1046, 539], [1196, 590], [1046, 540], [1197, 584], [1015, 538], [1039, 513], [984, 520], [1064, 479], [953, 481], [1063, 386], [926, 479], [1052, 370], [964, 458], [1113, 383]], 1]
[[[1144, 554], [1150, 563], [1149, 565], [1148, 568], [1152, 560], [1154, 561], [1155, 562], [1146, 579], [1150, 565], [1136, 556], [1140, 553], [1093, 581], [1144, 558], [1043, 563], [1200, 531], [1041, 544], [1207, 570], [1041, 536], [1215, 581], [1050, 541], [1207, 587], [1050, 542], [1199, 583], [1013, 543], [1041, 523], [994, 520], [1062, 479], [921, 474], [1059, 388], [906, 472], [1048, 373], [912, 432], [1108, 383]], 1]
[[[1145, 554], [1150, 563], [1149, 565], [1149, 568], [1153, 561], [1154, 561], [1155, 562], [1146, 579], [1150, 564], [1137, 556], [1140, 553], [1094, 581], [1144, 558], [1043, 564], [1200, 531], [1043, 545], [1207, 570], [1041, 536], [1215, 581], [1049, 541], [1208, 587], [1050, 542], [1199, 583], [1013, 543], [1041, 523], [994, 520], [1062, 480], [919, 473], [1059, 388], [906, 472], [1047, 372], [912, 432], [1107, 383]], 1]
[[[102, 165], [100, 152], [100, 152], [100, 152], [96, 151], [92, 150], [88, 149], [82, 151], [68, 148], [95, 175], [91, 175], [74, 213], [21, 204], [41, 287], [-27, 281], [55, 347], [23, 364], [53, 376], [31, 392], [57, 375], [43, 387], [55, 369], [41, 378], [66, 376], [31, 380], [117, 472], [28, 460], [162, 586], [6, 502], [162, 615], [-4, 504], [223, 595], [36, 535]], 0]
[[[102, 165], [100, 152], [100, 152], [100, 152], [96, 151], [92, 150], [88, 149], [82, 151], [68, 148], [95, 175], [91, 175], [74, 213], [21, 204], [41, 287], [-27, 281], [55, 347], [23, 364], [53, 376], [31, 392], [57, 375], [43, 387], [55, 369], [41, 378], [66, 376], [31, 380], [117, 473], [22, 463], [162, 586], [0, 498], [162, 615], [-10, 499], [222, 595], [27, 528]], 0]
[[[130, 174], [130, 161], [131, 161], [132, 161], [124, 159], [120, 157], [115, 156], [119, 160], [96, 155], [126, 186], [119, 184], [110, 224], [42, 208], [78, 305], [6, 294], [94, 368], [61, 374], [95, 394], [72, 398], [100, 391], [84, 392], [99, 381], [82, 385], [96, 391], [50, 395], [154, 488], [34, 514], [206, 596], [-6, 499], [203, 624], [-15, 494], [264, 602], [5, 532]], 0]
[[[130, 174], [130, 161], [131, 161], [132, 161], [124, 159], [120, 158], [115, 156], [119, 160], [96, 155], [126, 186], [119, 184], [110, 224], [42, 208], [79, 306], [8, 295], [94, 368], [62, 374], [96, 394], [72, 399], [101, 391], [84, 393], [99, 384], [83, 385], [96, 390], [51, 394], [154, 489], [34, 514], [206, 597], [-5, 496], [203, 624], [-13, 490], [264, 603], [6, 528]], 0]
[[[151, 172], [151, 159], [151, 159], [151, 159], [145, 157], [142, 156], [138, 154], [136, 159], [117, 153], [146, 183], [140, 182], [131, 228], [54, 205], [98, 308], [24, 298], [108, 369], [75, 373], [109, 395], [84, 400], [115, 392], [97, 394], [112, 384], [97, 386], [107, 385], [49, 383], [164, 484], [32, 508], [206, 601], [-2, 474], [202, 626], [-9, 463], [262, 622], [4, 504]], 0]
[[[151, 172], [151, 159], [151, 159], [151, 159], [145, 157], [142, 156], [138, 154], [136, 159], [117, 153], [146, 183], [140, 182], [131, 228], [54, 205], [98, 308], [24, 298], [108, 369], [75, 373], [109, 395], [84, 400], [115, 392], [97, 394], [112, 384], [97, 386], [107, 385], [50, 383], [165, 484], [32, 507], [206, 602], [-1, 474], [202, 626], [-8, 463], [262, 622], [5, 504]], 0]
[[[190, 169], [190, 159], [190, 159], [191, 159], [184, 157], [180, 156], [176, 154], [177, 159], [156, 153], [187, 181], [180, 179], [170, 227], [95, 203], [135, 304], [60, 293], [140, 363], [96, 370], [137, 388], [99, 396], [141, 386], [112, 392], [140, 377], [113, 384], [149, 382], [93, 378], [191, 491], [69, 497], [216, 607], [-5, 587], [208, 627], [-15, 600], [268, 640], [14, 627]], 0]
[[[190, 169], [190, 159], [191, 159], [191, 159], [185, 157], [181, 156], [177, 155], [177, 159], [156, 154], [187, 181], [181, 179], [170, 227], [95, 203], [135, 304], [60, 292], [140, 363], [96, 370], [137, 387], [99, 396], [141, 386], [112, 392], [140, 377], [112, 384], [150, 382], [93, 378], [190, 491], [69, 496], [216, 607], [-5, 586], [208, 627], [-15, 599], [265, 641], [14, 627]], 0]
[[[231, 163], [229, 153], [229, 153], [229, 153], [224, 151], [221, 150], [217, 149], [213, 153], [198, 149], [226, 174], [221, 174], [205, 226], [135, 194], [169, 303], [94, 283], [168, 367], [112, 369], [169, 392], [110, 393], [176, 392], [123, 391], [169, 384], [126, 385], [179, 375], [129, 370], [206, 491], [121, 501], [219, 610], [38, 568], [207, 631], [22, 570], [261, 635], [41, 621]], 0]
[[[231, 163], [229, 152], [229, 152], [229, 152], [224, 151], [221, 150], [217, 149], [213, 153], [198, 149], [226, 174], [221, 173], [206, 226], [135, 194], [169, 303], [94, 283], [168, 367], [112, 369], [169, 392], [110, 393], [176, 392], [123, 391], [168, 384], [126, 384], [180, 375], [128, 370], [206, 492], [120, 501], [219, 611], [38, 568], [208, 631], [22, 570], [261, 635], [40, 621]], 0]
[[[247, 162], [246, 150], [246, 150], [246, 150], [241, 149], [237, 148], [233, 146], [231, 151], [213, 145], [242, 174], [236, 172], [219, 221], [149, 190], [185, 301], [109, 280], [182, 364], [122, 366], [185, 390], [117, 391], [186, 390], [131, 389], [183, 383], [135, 382], [194, 370], [146, 364], [217, 486], [159, 490], [220, 611], [77, 558], [208, 633], [60, 558], [264, 648], [83, 616]], 0]
[[[247, 163], [246, 151], [246, 151], [246, 151], [241, 149], [237, 148], [233, 147], [231, 152], [212, 145], [242, 175], [236, 173], [219, 221], [149, 190], [185, 300], [109, 280], [182, 364], [122, 366], [184, 390], [117, 390], [186, 390], [131, 389], [183, 382], [135, 382], [194, 370], [147, 364], [217, 486], [159, 490], [220, 611], [77, 558], [208, 633], [59, 558], [264, 648], [83, 616]], 0]
